gene_id	SYMBOL	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000040829	Zmynd15	7.429055237179934	7.882399927606166	7.415157142123914	7.417326144538919	7.32101205225041	7.563820568878231	7.99275691979055	7.974671475042965	7.4946514160033875	7.727281527143435	7.536682241124821	7.986545346789493	7.3470054910027045	7.447724417753596	7.568963081271083
ENSMUSG00000040836	Gpr161	8.540514745106881	8.860330637950328	8.710537393670068	8.597132688533048	8.736937739341798	8.695300469846693	8.492302184691312	8.850996922537824	9.248024165296071	9.336328977974558	8.674746198419129	8.582625486016068	9.143949591535161	8.4207790213968	8.935096773796287
ENSMUSG00000040838	Gm11639	6.184660450464074	6.200596340926487	5.984902260247598	6.196436413487274	6.24564022706165	6.27903896427304	6.14858108500721	5.98055974344945	6.0939655359398675	6.10853301913439	5.930316373366265	6.114728417124819	6.291517163548739	6.017115400300461	6.146997588061486
ENSMUSG00000040840	4930579G18Rik	5.69523342089743	5.69523342089743	5.69523342089743	5.885486541329413	5.69523342089743	5.69523342089743	5.69523342089743	5.897153724275652	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.921981631150752	5.881328715631471	5.69523342089743
ENSMUSG00000040841	Six5	8.289002771992818	7.986480193211886	8.280104485690067	8.43000515344718	8.428198665176248	8.478589207063546	8.173059613786432	8.335552886716268	8.689214667540169	8.541366683937484	8.577436290471901	8.65189679667601	8.599312370970507	8.312481284560944	8.518683773532892
ENSMUSG00000040842	Szrd1	12.113962854256409	12.203437330565059	12.059122605595542	12.070685455376438	11.965903854846239	11.909473461039216	11.961499077798274	12.00579849065033	11.923628033985672	12.11532358422553	11.97743654523052	12.046914982853055	11.91945166061462	12.154619475580695	11.996108249032915
ENSMUSG00000040843	Tiprl	10.136618204389595	10.10532235757025	10.150492209502332	10.150089728527028	9.977626991410748	10.038187867999522	10.055303983363938	10.13566916716176	9.973122400311492	10.112867528251545	10.063918966156832	10.122839047629586	10.098588215115312	9.991250408820624	10.127341725606827
ENSMUSG00000040848	Sft2d2	13.025690927197465	13.14312657301956	12.968661354193975	12.919453926154592	12.874770434157577	12.906201201142649	12.778115007058787	13.07202389356199	12.796920894452041	12.952461498916893	12.917393945196322	12.855560902172058	12.886111568446664	12.98570519024716	13.060467318553437
ENSMUSG00000040850	Psme4	13.359833413547882	13.2738937871123	13.34429798269018	13.246041181783799	13.373750673858805	13.078195384661326	13.222875086827708	13.302027538518317	12.942361231806679	13.060889887254593	13.115983026998308	13.11085440411407	12.868404258630061	13.16780651413076	13.261531332050154
ENSMUSG00000040852	Plekhh2	10.000182228483153	9.889680361373	9.820809118727771	9.986079153948541	10.449444558277937	10.2097048468582	9.719835188641188	9.979881425774588	10.240410571429376	10.321907328614936	9.995245418423192	10.28597659700259	10.249378580566164	10.02039711902149	10.112700942868598
ENSMUSG00000040855	Reps2	10.645683860727807	10.985529299850809	10.785549669965011	10.64291980146159	10.477338904498433	10.942358485539392	10.621615195897188	10.616461630744391	10.967358694976616	10.765523607025568	10.440307646004698	10.587953562457454	11.001748688071437	10.358415148410808	10.661945703466383
ENSMUSG00000040856	Dlk1	6.355330145777486	6.816705409297931	6.738455868702826	6.972205494598639	7.475405762920579	6.880498944721861	6.065894773657199	7.018920865463366	6.322734688168502	7.155811683201623	7.932514229557953	7.064618175234253	6.439757085370451	6.2504733409119435	7.784842130079323
ENSMUSG00000040857	Erf	10.27882913966017	10.719454489563407	10.57152828079929	10.467162514907685	10.386104101099484	10.24393845149677	10.554668850538727	10.721927482092061	10.487907113677036	10.27274049897625	10.20062917941004	10.68092761379058	10.161463529705264	10.428876415776575	10.520029153597175
ENSMUSG00000040859	Bsdc1	11.289835771688205	11.176889372938433	11.381474768125502	11.46914566358708	11.349619208638014	11.531763394373039	11.444830435346585	11.698465425432685	11.43062037675412	11.428383673861465	11.749698325532831	11.517829036059904	11.424436310165868	11.385920929398027	11.440620430368364
ENSMUSG00000040860	Crocc	8.7567354119081	8.716985550578775	8.970725482796169	9.056963610477668	8.912601282580312	8.99778699448921	8.718971386573916	8.926156771790037	9.313147700119444	8.955320848775557	8.80682991314943	8.89905969181573	9.079853653157157	8.852146495332265	8.910453338902911
ENSMUSG00000040865	Ino80d	11.980601776641242	12.193331530102222	12.11097350948407	12.061576448703022	11.997032767536881	12.109480813164424	12.0597896451681	12.330806643403147	12.073827056324427	11.834959255280529	11.97496760671414	12.103555959980234	12.035084752508293	12.019234569382741	11.944911443241276
ENSMUSG00000040866	Rsph6a	6.14237089471743	5.874705341084842	5.69523342089743	5.885486541329413	6.112375167977698	5.88098283316338	5.880946000797889	5.98055974344945	5.977626787952763	5.69523342089743	6.027325176614467	5.961104602605574	5.921981631150752	5.958230095891482	5.981652352371573
ENSMUSG00000040867	Begain	6.355330145777486	6.507438937003043	6.152098409687387	6.492798821130135	6.318275024945803	6.740037556799535	6.430609820228369	6.35958843705469	6.731142583199803	6.803521730663925	6.562680760567134	6.602517024289865	6.958406797259506	6.710976935767916	6.4457792001974035
ENSMUSG00000040875	Osbpl10	8.851900118855225	9.165519530217976	9.01273503532128	9.086268869190896	9.238580882050208	9.159818625183961	9.00221552313738	9.048760477337092	9.10807681053238	8.871081335706954	9.183826068329141	9.116213075592443	8.994509647067007	9.128845781645465	9.08558123072817
ENSMUSG00000040877	Wdr25	7.86144261606975	7.7523353683296	7.940707092354574	7.95423579472178	8.004170871583586	8.013303427416238	8.007909233137791	7.805996624510399	8.014226651665624	7.967160531947973	8.137525203404698	8.111446456019575	8.080539185638465	8.122774893178917	8.15351751544411
