task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
100	87/e425c9	16884676	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (WT_1)	COMPLETED	0	2022-03-13 14:17:20.158	9m	8m 26s	48.6%	10.7 GB	10.8 GB	3.2 GB	145.9 KB
110	e6/6537bf	16884689	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (KI_1)	COMPLETED	0	2022-03-13 14:20:40.404	5m 59s	5m 51s	9.5%	28.5 MB	209.7 MB	3.8 GB	3.2 MB
69	88/a3665b	16884611	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KI_3)	COMPLETED	0	2022-03-13 13:39:41.445	47m 43s	47m 14s	17.1%	1.7 GB	2.1 GB	13.3 GB	9.5 GB
136	65/1b9ac1	16884714	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (WT_1)	COMPLETED	0	2022-03-13 14:25:25.663	2m 4s	2s	11.3%	14.1 MB	29.6 MB	20.2 MB	3.4 KB
114	5f/d14dab	16884692	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (WT_5)	COMPLETED	0	2022-03-13 14:21:55.010	6m 45s	5m 50s	10.2%	28.6 MB	209.7 MB	4 GB	3.4 MB
104	fc/5c09f8	16884687	NFCORE_RNASEQ:RNASEQ:STRINGTIE (WT_1)	COMPLETED	0	2022-03-13 14:17:31.445	11m 13s	10m 50s	47.1%	520.7 MB	631.8 MB	4.1 GB	418.8 MB
67	6a/bb434c	16884609	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KO_3)	COMPLETED	0	2022-03-13 13:39:04.886	50m 5s	49m 34s	17.2%	1.7 GB	2.1 GB	14.4 GB	10.2 GB
71	b4/0aa5a3	16884614	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KO_4)	COMPLETED	0	2022-03-13 13:41:39.914	47m 30s	47m 23s	17.8%	1.7 GB	2.1 GB	14.4 GB	10.4 GB
95	ca/d65338	16884672	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KI_5)	COMPLETED	0	2022-03-13 14:16:30.419	13m 4s	12m 46s	66.8%	1.9 GB	2 GB	3.7 GB	511.8 KB
123	81/821d3f	16884701	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (WT_3)	COMPLETED	0	2022-03-13 14:24:32.124	5m 43s	3m 19s	14.7%	27 MB	209.7 MB	3.5 GB	3.2 MB
127	e0/8c4a34	16884707	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (WT_3)	COMPLETED	0	2022-03-13 14:24:32.795	6m 17s	5m 15s	49.5%	34.9 MB	135 MB	3.5 GB	1.2 KB
105	77/2779a5	16884686	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT_1)	COMPLETED	0	2022-03-13 14:17:27.779	15m 47s	15m 20s	41.5%	9.6 GB	11.8 GB	7.5 GB	2.2 GB
92	1d/95a7a6	16884671	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KO_5)	COMPLETED	0	2022-03-13 14:14:33.270	18m 47s	18m 33s	43.0%	687.4 MB	765.9 MB	3.6 GB	506.1 KB
133	6c/d58ebf	16884702	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (WT_3)	COMPLETED	0	2022-03-13 14:24:32.230	8m 48s	8m 21s	21.2%	560.2 MB	710 MB	8 GB	2.7 GB
137	c7/fb453a	16884717	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (KI_3)	COMPLETED	0	2022-03-13 14:27:25.261	6m 55s	5m 21s	11.2%	29.4 MB	209.7 MB	4 GB	3.3 MB
148	7a/f8c5c4	16884724	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (WT_3)	COMPLETED	0	2022-03-13 14:33:20.162	1m 10s	3s	8.5%	12 MB	27.6 MB	20.2 MB	3.4 KB
111	8e/561761	16884688	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KI_1)	COMPLETED	0	2022-03-13 14:20:40.281	14m 5s	13m 58s	60.5%	893.5 MB	926.6 MB	3.8 GB	510 KB
147	34/d96fdb	16884726	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (WT_1)	COMPLETED	0	2022-03-13 14:33:21.717	1m 23s	55s	11.7%	4.4 MB	18.5 MB	551.6 MB	551.5 MB
146	a6/37ecfe	16884725	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (WT_1)	COMPLETED	0	2022-03-13 14:33:21.588	1m 28s	1m	9.5%	4.4 MB	18.5 MB	568.5 MB	568.4 MB
93	3a/3b2380	16884669	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KO_5)	COMPLETED	0	2022-03-13 14:14:31.007	20m 24s	20m 16s	76.9%	30.5 GB	39 GB	7.3 GB	3.8 GB
134	e8/d95fa4	16884712	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (WT_3)	COMPLETED	0	2022-03-13 14:24:33.373	10m 22s	8m 27s	26.9%	102.7 MB	205.3 MB	3.5 GB	62.6 MB
125	70/00e09a	16884705	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (WT_3)	COMPLETED	0	2022-03-13 14:24:32.578	10m 32s	9m 37s	43.3%	914.1 MB	1014.5 MB	3.6 GB	1.6 KB
131	9b/25c6f4	16884711	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (WT_3)	COMPLETED	0	2022-03-13 14:24:33.265	10m 37s	8m 37s	32.0%	1.2 GB	1.3 GB	3.5 GB	16.6 KB
126	d6/cf68d9	16884703	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (WT_3)	COMPLETED	0	2022-03-13 14:24:32.346	10m 43s	10m 16s	43.9%	11.3 GB	11.4 GB	3.5 GB	141.9 KB
135	1b/3d357b	16884713	NFCORE_RNASEQ:RNASEQ:STRINGTIE (WT_3)	COMPLETED	0	2022-03-13 14:24:33.493	10m 51s	8m 59s	62.8%	507.5 MB	622.7 MB	4.4 GB	421.4 MB
155	d5/0cf384	16884730	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KO_5)	COMPLETED	0	2022-03-13 14:34:55.757	34.1s	5s	37.7%	46.2 MB	146 MB	45.9 MB	704 B
116	d5/11d7e3	16884693	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (WT_5)	COMPLETED	0	2022-03-13 14:21:55.138	13m 45s	13m 22s	64.3%	692.3 MB	728.8 MB	4 GB	510.6 KB
96	56/336a6a	16884674	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KI_5)	COMPLETED	0	2022-03-13 14:16:30.660	19m 59s	19m 41s	75.5%	30.8 GB	39 GB	7.4 GB	3.9 GB
149	73/8c54a1	16884727	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT_1)	COMPLETED	0	2022-03-13 14:34:45.405	2m 24s	2m 17s	19.9%	87 MB	116.8 MB	1.6 GB	136.6 MB
160	d4/d190fb	16884741	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KO_5)	COMPLETED	0	2022-03-13 14:34:57.102	2m 23s	37s	98.8%	710.6 MB	847 MB	182 MB	63 MB
140	c8/61e99b	16884719	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (KO_3)	COMPLETED	0	2022-03-13 14:29:10.292	8m 30s	6m 34s	9.6%	28.5 MB	209.7 MB	4.2 GB	3.4 MB
150	d6/047cb3	16884728	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WT_1)	COMPLETED	0	2022-03-13 14:34:50.275	2m 50s	2m 16s	20.0%	84 MB	113.9 MB	1.7 GB	138.3 MB
74	fa/102732	16884641	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KI_4)	COMPLETED	0	2022-03-13 13:51:25.385	46m 25s	46m 4s	19.5%	1.7 GB	2.1 GB	15.2 GB	10.8 GB
164	67/e65b66	16884744	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KI_5)	COMPLETED	0	2022-03-13 14:36:30.318	1m 30s	4s	45.7%	46.1 MB	146 MB	46.6 MB	704 B
168	79/0be2bf	16884747	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KI_5)	COMPLETED	0	2022-03-13 14:36:30.682	2m 9s	43s	78.4%	710.9 MB	847.6 MB	189.8 MB	59.6 MB
143	45/4fc334	16884723	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (KO_4)	COMPLETED	0	2022-03-13 14:29:10.989	9m 39s	5m 30s	11.4%	30.2 MB	209.7 MB	4.2 GB	3.5 MB
152	00/b73992	16884733	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KO_5)	COMPLETED	0	2022-03-13 14:34:56.127	4m 44s	4m 15s	61.1%	104.3 MB	205.9 MB	3.8 GB	64.7 MB
139	27/50610f	16884715	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KI_3)	COMPLETED	0	2022-03-13 14:27:25.027	12m 50s	12m 28s	70.6%	840.8 MB	887.6 MB	4 GB	514.2 KB
75	05/f685c9	16884643	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (WT_2)	COMPLETED	0	2022-03-13 13:52:50.324	47m 35s	47m 6s	20.0%	1.7 GB	2.1 GB	15.7 GB	11.2 GB
153	11/c7e328	16884731	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KO_5)	COMPLETED	0	2022-03-13 14:34:55.880	5m 59s	5m 31s	56.8%	1.5 GB	1.6 GB	3.8 GB	16.6 KB
132	fc/bde4c7	16884704	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT_3)	COMPLETED	0	2022-03-13 14:24:32.461	17m 52s	16m 58s	40.7%	10.7 GB	13.1 GB	8.2 GB	2.5 GB
163	ed/524aa3	16884740	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KO_5)	COMPLETED	0	2022-03-13 14:34:56.978	7m 33s	6m 36s	28.7%	570.7 MB	755.6 MB	8.3 GB	2.6 GB
112	5f/a47bd7	16884690	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KI_1)	COMPLETED	0	2022-03-13 14:20:40.527	21m 59s	21m 50s	76.0%	31.3 GB	39 GB	7.7 GB	4 GB
115	ee/b58389	16884694	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT_5)	COMPLETED	0	2022-03-13 14:21:55.263	22m	21m 3s	77.6%	31.4 GB	38.9 GB	8.1 GB	4.2 GB
141	a7/19530a	16884718	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KO_3)	COMPLETED	0	2022-03-13 14:29:10.174	14m 55s	14m 34s	63.7%	1 GB	1.3 GB	4.2 GB	515.5 KB
166	d4/291442	16884746	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KI_5)	COMPLETED	0	2022-03-13 14:36:30.560	7m 35s	6m 9s	46.9%	34.7 MB	135 MB	3.9 GB	1.2 KB
77	27/713b19	16884644	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KO_2)	COMPLETED	0	2022-03-13 13:55:09.939	49m 15s	48m 44s	19.7%	1.7 GB	2.1 GB	16.2 GB	11.6 GB
79	20/9718be	16884646	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KO_1)	COMPLETED	0	2022-03-13 13:55:34.944	49m 10s	49m 3s	20.1%	1.7 GB	2.2 GB	16.5 GB	11.8 GB
159	9a/6d086f	16884738	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KO_5)	COMPLETED	0	2022-03-13 14:34:56.734	9m 53s	8m 57s	32.7%	36.7 MB	135 MB	3.8 GB	1.2 KB
184	a1/35ad8d	16884761	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (WT_3)	COMPLETED	0	2022-03-13 14:42:25.076	2m 30s	25s	26.1%	4.4 MB	18.5 MB	628.3 MB	628.2 MB
183	28/8b22d4	16884762	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (WT_3)	COMPLETED	0	2022-03-13 14:42:25.199	2m 30s	25s	25.8%	4.4 MB	18.5 MB	651.4 MB	651.4 MB
169	b3/ac0d71	16884743	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KI_5)	COMPLETED	0	2022-03-13 14:36:30.192	8m 55s	7m 58s	73.8%	531.7 MB	650.1 MB	4.8 GB	421 MB
188	9b/d1419b	16884767	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KI_1)	COMPLETED	0	2022-03-13 14:42:40.407	3m 5s	39s	89.6%	710.4 MB	847 MB	190.4 MB	62.6 MB
167	0a/3949f7	16884742	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KI_5)	COMPLETED	0	2022-03-13 14:36:30.065	9m 50s	8m 54s	51.5%	912.3 MB	1014.5 MB	4 GB	1.6 KB
173	87/2b160d	16884749	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KI_5)	COMPLETED	0	2022-03-13 14:36:30.924	9m 54s	7m 31s	41.8%	1.4 GB	1.5 GB	3.9 GB	16.6 KB
145	d0/94fcea	16884722	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KO_4)	COMPLETED	0	2022-03-13 14:29:10.873	17m 49s	16m 26s	53.1%	598.6 MB	652.8 MB	4.2 GB	507.6 KB
171	9e/3d59ee	16884753	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KI_5)	COMPLETED	0	2022-03-13 14:36:31.417	10m 29s	6m 33s	38.9%	103.8 MB	205.6 MB	3.9 GB	62.4 MB
197	f6/b5b736	16884775	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KI_1)	COMPLETED	0	2022-03-13 14:42:41.316	4m 29s	2s	108.9%	44.3 MB	146 MB	46.6 MB	705 B
162	21/0ffec4	16884736	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KO_5)	COMPLETED	0	2022-03-13 14:34:56.492	12m 48s	12m 23s	37.8%	914.1 MB	1014.5 MB	4 GB	1.6 KB
156	27/1c2a3c	16884729	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KO_5)	COMPLETED	0	2022-03-13 14:34:55.625	13m 4s	12m 34s	39.5%	12.1 GB	12.2 GB	3.8 GB	142.9 KB
158	fe/ad05c6	16884737	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KO_5)	COMPLETED	0	2022-03-13 14:34:56.616	13m 18s	12m 21s	47.6%	544.6 MB	672.9 MB	4.7 GB	422.7 MB
172	c0/4358b4	16884754	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KI_5)	COMPLETED	0	2022-03-13 14:36:31.534	12m 8s	7m 38s	66.6%	11.9 GB	12 GB	3.9 GB	146.7 KB
185	8d/54bbe6	16884763	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (KO_5)	COMPLETED	0	2022-03-13 14:42:31.225	7m 34s	12s	2.1%	17.9 MB	33.6 MB	20.2 MB	3.4 KB
142	f8/280b87	16884720	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KO_3)	COMPLETED	0	2022-03-13 14:29:10.409	21m 20s	20m 57s	82.6%	24.3 GB	39 GB	8.4 GB	4.4 GB
175	26/f20d16	16884752	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KI_5)	COMPLETED	0	2022-03-13 14:36:31.297	14m 14s	10m 47s	19.2%	633.7 MB	868 MB	9.7 GB	3.6 GB
199	2a/a98b74	16884781	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (WT_5)	COMPLETED	0	2022-03-13 14:43:55.659	6m 49s	4s	56.2%	46.3 MB	146 MB	46.3 MB	704 B
84	42/98d702	16884661	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (WT_4)	COMPLETED	0	2022-03-13 14:03:35.016	47m 20s	46m 45s	20.8%	1.7 GB	2.1 GB	16.5 GB	11.6 GB
201	15/e22101	16884783	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (WT_5)	COMPLETED	0	2022-03-13 14:43:55.874	7m 54s	39s	88.3%	713.3 MB	847.6 MB	185.2 MB	62.2 MB
144	7a/947ab9	16884721	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KO_4)	COMPLETED	0	2022-03-13 14:29:10.763	22m 59s	22m 9s	83.1%	24.2 GB	39 GB	8.5 GB	4.4 GB
186	97/8412ed	16884768	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KI_1)	COMPLETED	0	2022-03-13 14:42:40.532	9m 34s	7m 9s	38.0%	103.3 MB	205.6 MB	4 GB	64.8 MB
151	95/3a1592	16884732	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KO_5)	COMPLETED	0	2022-03-13 14:34:56.005	19m 9s	18m 38s	40.1%	10.4 GB	12.6 GB	8.8 GB	2.4 GB
195	20/f2269c	16884770	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (KI_1)	COMPLETED	0	2022-03-13 14:42:40.759	11m 24s	8m 31s	55.1%	914.2 MB	1014.5 MB	4.2 GB	1.6 KB
196	39/825888	16884776	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KI_1)	COMPLETED	0	2022-03-13 14:42:41.438	11m 54s	7m 30s	40.4%	38.5 MB	135 MB	4 GB	1.2 KB
193	29/1a4479	16884772	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KI_1)	COMPLETED	0	2022-03-13 14:42:40.970	12m 24s	8m 30s	38.9%	1.6 GB	1.8 GB	4 GB	16.6 KB
190	6b/4cbacb	16884765	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (KI_1)	COMPLETED	0	2022-03-13 14:42:40.185	12m 45s	10m 20s	19.5%	600.4 MB	759.1 MB	9.7 GB	3.5 GB
187	db/7bd6cc	16884764	NFCORE_RNASEQ:RNASEQ:STRINGTIE (KI_1)	COMPLETED	0	2022-03-13 14:42:40.066	12m 55s	11m 3s	53.3%	628.7 MB	744.1 MB	4.9 GB	421.5 MB
189	22/9a3f89	16884773	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KI_1)	COMPLETED	0	2022-03-13 14:42:41.083	13m 4s	9m 11s	58.1%	12.1 GB	12.2 GB	4 GB	144.3 KB
177	98/c7c19a	16884756	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (KI_4)	COMPLETED	0	2022-03-13 14:37:51.384	18m 9s	12m 58s	75.1%	1.1 GB	1.1 GB	4.4 GB	513.2 KB
227	97/61a42e	16884800	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KO_3)	COMPLETED	0	2022-03-13 14:50:30.675	5m 49s	15s	14.3%	44.4 MB	146 MB	46.2 MB	704 B
206	96/e83526	16884777	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (WT_5)	COMPLETED	0	2022-03-13 14:43:55.195	12m 30s	8m 49s	31.0%	104.1 MB	205.6 MB	4.2 GB	64.5 MB
221	4c/ab089a	16884801	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KO_3)	COMPLETED	0	2022-03-13 14:50:30.798	6m 44s	40s	88.5%	711 MB	847.6 MB	186.7 MB	62.5 MB
98	a4/f16162	16884684	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT_1)	COMPLETED	0	2022-03-13 14:17:21.174	40m 34s	40m 4s	18.0%	554 MB	823.5 MB	29.5 GB	9.8 GB
174	6f/e4e946	16884748	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KI_5)	COMPLETED	0	2022-03-13 14:36:30.804	21m 29s	19m 35s	39.2%	10.3 GB	12.4 GB	8.9 GB	2.4 GB
138	23/d247b4	16884716	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KI_3)	COMPLETED	0	2022-03-13 14:27:25.146	30m 40s	29m 6s	72.9%	31.3 GB	39 GB	8 GB	4.2 GB
182	cf/06b532	16884760	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (WT_2)	COMPLETED	0	2022-03-13 14:40:25.413	17m 45s	14m 8s	74.9%	1.3 GB	1.5 GB	4.6 GB	520.4 KB
203	a7/dd94db	16884778	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (WT_5)	COMPLETED	0	2022-03-13 14:43:55.313	14m 15s	10m 4s	48.9%	914 MB	1014.5 MB	4.3 GB	1.6 KB
89	37/2a166d	16884666	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (KI_2)	COMPLETED	0	2022-03-13 14:07:40.003	51m	50m 40s	20.2%	1.7 GB	2.1 GB	17.3 GB	12.3 GB
204	05/d76e77	16884782	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (WT_5)	COMPLETED	0	2022-03-13 14:43:55.774	15m 14s	7m 58s	40.0%	34.9 MB	135 MB	4.2 GB	1.2 KB
219	93/d6ca62	16884797	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WT_3)	COMPLETED	0	2022-03-13 14:44:55.314	14m 15s	3m 5s	17.4%	93.1 MB	122.9 MB	1.9 GB	159.3 MB
208	30/050b1b	16884780	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (WT_5)	COMPLETED	0	2022-03-13 14:43:55.542	15m 19s	10m 8s	53.3%	14.9 GB	15 GB	4.2 GB	146.4 KB
218	ea/428783	16884796	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT_3)	COMPLETED	0	2022-03-13 14:44:55.105	14m 25s	3m 41s	13.7%	93.8 MB	123.7 MB	1.8 GB	153.9 MB
200	a9/b305fa	16884786	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (WT_5)	COMPLETED	0	2022-03-13 14:43:56.227	16m 4s	7m 46s	43.3%	1.5 GB	1.6 GB	4.2 GB	16.6 KB
242	84/00fb98	16884815	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (KO_4)	COMPLETED	0	2022-03-13 14:52:10.283	7m 55s	45s	83.5%	711.5 MB	847 MB	185 MB	63.7 MB
194	71/5f602c	16884766	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (KI_1)	COMPLETED	0	2022-03-13 14:42:40.288	20m 10s	17m 47s	44.3%	10.3 GB	12.7 GB	9.2 GB	2.4 GB
211	4e/1cc370	16884785	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (WT_5)	COMPLETED	0	2022-03-13 14:43:56.106	19m 4s	10m 55s	19.0%	604.9 MB	757.2 MB	9.9 GB	3.5 GB
209	dc/63801b	16884784	NFCORE_RNASEQ:RNASEQ:STRINGTIE (WT_5)	COMPLETED	0	2022-03-13 14:43:55.990	19m 34s	12m 18s	51.4%	545.9 MB	676.1 MB	5.1 GB	422.5 MB
129	99/6dbb50	16884710	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT_3)	COMPLETED	0	2022-03-13 14:24:33.147	41m 37s	39m 38s	19.3%	536.5 MB	823.5 MB	30.8 GB	10 GB
179	c0/1f61c3	16884755	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (KI_4)	COMPLETED	0	2022-03-13 14:37:51.257	28m 49s	24m 13s	80.2%	25.2 GB	39 GB	8.8 GB	4.6 GB
229	9d/0b6991	16884804	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (KO_3)	COMPLETED	0	2022-03-13 14:50:31.169	16m 19s	9m 32s	30.3%	104.2 MB	205.8 MB	4.4 GB	64.1 MB
222	60/4b1eb8	16884807	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (KO_3)	COMPLETED	0	2022-03-13 14:50:31.539	16m 23s	8m 19s	39.2%	34.7 MB	135 MB	4.4 GB	1.2 KB
230	84/b8a2f8	16884809	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (KO_3)	COMPLETED	0	2022-03-13 14:50:31.785	16m 44s	8m 26s	42.6%	1.5 GB	1.6 GB	4.4 GB	16.6 KB
240	1f/ba12d4	16884824	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (KO_4)	COMPLETED	0	2022-03-13 14:52:11.393	15m 4s	3s	61.7%	44.4 MB	146 MB	45.6 MB	704 B
224	a6/5eaefc	16884799	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (KO_3)	COMPLETED	0	2022-03-13 14:50:30.553	16m 59s	11m 23s	50.5%	14.9 GB	15 GB	4.4 GB	156.6 KB
251	f8/1c8b37	16884828	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (KO_5)	COMPLETED	0	2022-03-13 14:54:05.120	15m	1m 21s	7.8%	4.4 MB	18.5 MB	632.7 MB	632.7 MB
181	89/6ea255	16884758	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT_2)	COMPLETED	0	2022-03-13 14:40:25.174	28m 50s	26m 15s	82.4%	25.9 GB	39 GB	9.3 GB	4.8 GB
