ID,Description,n,setSize,percent,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,core_enrichment
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,24,58,41.37931034482759,-0.7031323885368661,-2.194281232879251,1.31998605344126e-4,0.015606823018376497,0.013683811128528501,1890,Dnajc30/Pklr/Dguok/Atpsckmt/Uqcc3/Atp5g2/Atp5c1/Map2k1/Ndufc2/Sphk2/Atp5k/Atp5e/Atp5d/Antkmt/Atp5b/Atp5g3/Atp5pb/Atp5g1/Atp5o/Atp5j2/Atp5a1/Nme6/Atp5h/Atp5l
GO:0032543,mitochondrial translation,53,76,69.73684210526315,-0.7837824690582146,-2.571833946136728,1.3427711567709952e-4,0.015606823018376497,0.013683811128528501,2843,Mrps18a/Mief1/Trmt10c/Fastkd3/Mtg2/Tufm/Mrpl16/Mrps25/Hars/Gars/Mrpl51/Mrps6/Rcc1l/Mrps18b/Lars2/Mrpl47/Mrps15/Mrps34/Coa3/Mrps28/Ngrn/Sars2/Mpv17l2/Tsfm/Qrsl1/Fastkd2/Rars2/Mrps2/Mrps16/Mrpl52/Cdk5rap1/Ears2/Mrpl23/Iars2/Lrpprc/Uqcc2/Mrps35/Mrpl57/Mrps14/Mrps12/Mrps21/Gfm1/Mrpl2/Mrps11/Mtif3/Taco1/Mrpl43/Mrpl58/Gfm2/Ndufa7/Mrpl44/Aars2/Mrps17
GO:0001914,regulation of T cell mediated cytotoxicity,18,36,50,0.8037833529681488,2.3362697382923674,1.351690201458324e-4,0.015606823018376497,0.013683811128528501,2134,H2-Q7/H2-Q6/Ppp3cb/B2m/H2-Q4/Tap2/H2-T23/Nckap1l/H2-T10/Cyrib/Ptprc/H2-T22/H2-D1/H2-K1/P2rx7/Stx7/Il7r/H2-M3
GO:1902600,proton transmembrane transport,31,77,40.25974025974026,-0.6668549569193227,-2.1858878213959523,1.4141525601062452e-4,0.016019947114863955,0.014046031684391922,1409,Slc9a3r1/Cox17/Ppif/Atp5g2/Atp1a1/Atp6v1c1/Atp5c1/Sphk2/Slc9a1/Atp5k/Atp5e/Nnt/Atp6v0d1/Atp5d/Antkmt/Atp5b/Ndufs7/Atp5g3/Atp6v0b/Atp5pb/Atp6v1a/Atp5g1/Atp6v1e1/Atp5o/Taco1/Atp5j2/Atp5a1/Coa8/Cox15/Atp5h/Atp5l
GO:0002697,regulation of immune effector process,105,320,32.8125,0.5822902051105726,2.24841993138285,1.4928727821399927e-4,0.016598533674015772,0.014553327063317944,2269,Rasgrp1/H2-Q7/Ccr2/H2-Q6/Arrb2/Fcgr3/Rc3h2/Itgam/Ppp3cb/Havcr2/Appl1/Fcgr2b/Grn/Fbxo38/Gab2/B2m/Mad2l2/Vav1/Pdpk1/Ncf1/Kmt5b/H2-Q4/Cd40/Tlr2/Lyn/Tap2/Cx3cr1/Il27ra/H2-T23/Zbtb1/Malt1/Rtn4/Nckap1l/H2-T10/Cd84/Irf1/Dhx36/Fer/Tnfaip3/Crk/Cyrib/H2-DMb1/Ptprc/Slamf8/Il18rap/Sh2d1b1/H2-T22/Cd86/Pkn1/Lilrb4a/Klrk1/Paxip1/H2-D1/Lbp/Cfh/Bcr/Fcgr1/Ptpn6/Anxa1/Stat5b/Atg5/Fcer1a/C6/Was/Lag3/Myo18a/Cd300a/Stat6/Traf6/Fcer1g/Vsir/Spn/Serpinb9/H2-K1/Itgb2/Tap1/Cd74/Ptafr/Arg1/Il4i1/Sash3/Serping1/Bcl6/Laptm5/Cxcl5/Wnt5a/P2rx7/Tnfrsf4/Stx7/Spi1/Rc3h1/Tlr4/Hmces/Il7r/Tnf/H2-M3/Syk/Rap1a/Tyrobp/Cd47/Unc13d/Il18r1/C4bp/Cd55/Fgr
GO:0002819,regulation of adaptive immune response,67,185,36.21621621621622,0.6390340690872621,2.335540932245758,1.5850379101344837e-4,0.01730285020444989,0.015170860456617327,2240,H2-Q7/Ccr2/H2-Q6/Fcgr3/Rc3h2/Ppp3cb/Il12rb1/Havcr2/Fcgr2b/Fbxo38/B2m/Mad2l2/Samsn1/Kmt5b/H2-Q4/Cd40/Tap2/Il27ra/H2-T23/Zbtb1/Malt1/Nckap1l/H2-T10/Irf1/Clec4n/Cd274/Tnfaip3/Slc11a1/Tnfsf13b/Cyrib/Ptprc/Otud5/H2-T22/Pkn1/Lilrb4a/Paxip1/H2-DMa/H2-D1/Fcgr1/Ptpn6/Anxa1/Fcer1a/Was/H2-Ab1/Stat6/Traf6/Fcer1g/Vsir/Spn/H2-K1/Cd74/Arg1/Il4i1/Sash3/Bcl6/Card9/P2rx7/Stx7/Rc3h1/Skap1/Hmces/Il7r/Tnf/H2-M3/Il18r1/C4bp/Cd55
GO:0072329,monocarboxylic acid catabolic process,52,105,49.523809523809526,-0.6052316599130255,-2.068078785551104,1.6305643932083025e-4,0.017374932065237842,0.015234060671526781,3841,Irs2/Abcd2/Acat2/Dbi/Acot7/Ces1f/Abhd3/Lpin1/Abhd1/Adtrp/Acaa1a/Eci2/Ehhadh/Ppard/Cpt2/Hadh/Acad11/Acaa2/Etfa/Echs1/Cyp4f14/Hadhb/Phyh/Decr1/Pon3/Pck2/Abcd3/Pex5/Akr1a1/Mtor/Nudt7/Nudt19/Etfb/Hsd17b10/Ivd/Etfdh/Crat/Mtln/Acads/Lpin3/Tysnd1/Acat1/Ilvbl/Gcdh/Pex7/Mlycd/Pex2/Acadvl/Slc27a4/Scp2/Lonp2/Aig1
GO:0001913,T cell mediated cytotoxicity,14,47,29.78723404255319,0.8475157488763188,2.561037517012799,1.681038020099917e-4,0.017374932065237842,0.015234060671526781,1082,Gzmb/H2-Q7/H2-Q6/Ppp3cb/B2m/H2-Q4/Tap2/H2-T23/Nckap1l/H2-T10/Cyrib/Ptprc/H2-T22/H2-D1
GO:0006749,glutathione metabolic process,31,69,44.927536231884055,-0.6212880582940564,-1.979035693584244,1.69711703546905e-4,0.017374932065237842,0.015234060671526781,3246,Nfe2l1/Gsta3/Gstm3/Mgst2/Gstt3/Hagh/Gstm2/Gclc/Park7/Chac1/Gstm6/Gsto1/Nat8f4/Mmachc/Eef1g/Gss/Dpep1/Gstt2/Gstp2/Sod1/Ggt6/Gpx4/Cth/Ethe1/Sod2/Ptges2/Gstk1/Txnrd3/Gstp1/Mgst1/Gstz1
GO:0002703,regulation of leukocyte mediated immunity,80,219,36.5296803652968,0.6333752351185056,2.367256360289413,1.722304654277306e-4,0.017374932065237842,0.015234060671526781,2269,Rasgrp1/H2-Q7/Ccr2/H2-Q6/Arrb2/Fcgr3/Itgam/Ppp3cb/Havcr2/Fcgr2b/Fbxo38/Gab2/B2m/Mad2l2/Vav1/Pdpk1/Kmt5b/H2-Q4/Cd40/Tlr2/Lyn/Tap2/Cx3cr1/Il27ra/H2-T23/Zbtb1/Malt1/Nckap1l/H2-T10/Cd84/Dhx36/Fer/Crk/Cyrib/Ptprc/Il18rap/Sh2d1b1/H2-T22/Lilrb4a/Klrk1/Paxip1/H2-D1/Bcr/Fcgr1/Ptpn6/Stat5b/Fcer1a/Was/Lag3/Cd300a/Stat6/Traf6/Fcer1g/Vsir/Spn/Serpinb9/H2-K1/Itgb2/Tap1/Ptafr/Arg1/Il4i1/Sash3/Bcl6/Cxcl5/P2rx7/Stx7/Spi1/Tlr4/Hmces/Il7r/Tnf/H2-M3/Syk/Tyrobp/Unc13d/Il18r1/C4bp/Cd55/Fgr
