ID,Description,n,setSize,percent,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,core_enrichment
GO:0004175,endopeptidase activity,77,292,26.36986301369863,0.44358812589653845,1.8768752378439197,5.230417521080823e-4,0.01488657294461465,0.012126663024584148,3066,Ltf/Hp/Gzmb/Cfb/Cma1/Usp1/Cps1/Prss12/Mmp13/Usp16/Psmd14/Tmprss4/Adam17/Erap1/Psmd13/Psma4/Capn7/Casp8/Mcpt2/F3/Parl/Psmb7/Adamts14/Adam8/Mbtps2/Papln/Mcpt1/Psmb6/Usp15/C2/Mmp14/Usp37/Senp5/Casp7/Ctsc/Senp1/Usp10/Capn2/C1rl/Blmh/Usp38/Zmpste24/Ide/Adam10/Casp3/C1s1/Usp46/C1ra/Pmpca/Psmb2/Plat/Cops5/Capns1/Mmp20/Ctla2a/Nln/Prss22/Yme1l1/Tpp2/Usp47/Usp7/Adamts12/Sppl2a/Tpsb2/Plau/Psmb8/Senp2/Malt1/Proz/Psmb9/Mme/Ncstn/Mmp3/Klk8/Capn8/Sec11c/Senp6
GO:0017171,serine hydrolase activity,7,113,6.1946902654867255,0.615406516367711,2.3148857849790154,5.37737139138984e-4,0.014922205611106807,0.012155689540010192,202,Ltf/Hp/Gzmb/Cfb/Cma1/Prss12/Mmp13
GO:0045236,CXCR chemokine receptor binding,4,13,30.76923076923077,0.9143082338688828,2.2966442201818076,6.068414046239767e-4,0.016343833466772564,0.013313753388295527,220,Ppbp/Cxcl3/Cxcl1/Cxcl5
GO:0005249,voltage-gated potassium channel activity,32,60,53.333333333333336,-0.5455645530872548,-1.9798548051500393,6.184153203643673e-4,0.016343833466772564,0.013313753388295527,4064,Kcnip2/Snap25/Kcnk2/Kcna6/Pkd2/Kcna5/Kcnt2/Kcnc2/Kcnn2/Hcn3/Kcnk3/Kcnj10/Kcnd1/Kcnd3/Kcng3/Kcnh2/Kcnb1/Kcnab2/Kcnn3/Kcne4/Kcna2/Kcnma1/Kcnc1/Kcna1/Kcns3/Kcnk5/Kcna4/Kcnt1/Hcn2/Kcnq4/Kcnq3/Kcnq2
GO:0005245,voltage-gated calcium channel activity,13,36,36.11111111111111,-0.6227306566589141,-2.0537904384312164,6.40922415583899e-4,0.01654474142553786,0.01347741383076057,2355,Cacna2d3/Cacna2d2/Cacnb4/Cacnb3/Cacnb1/Cacna1h/Tpcn1/Cacna1c/Cachd1/Grm7/Cacnb2/Cacna1d/Cacna1e
GO:0099094,ligand-gated cation channel activity,29,67,43.28358208955223,-0.5316975788357561,-1.977339527721799,7.291411202666215e-4,0.018394241897635225,0.014984024457153779,4442,Grik1/Scnn1a/Kcnj8/Asic2/P2rx4/Trpm5/Gria2/Pkd2/Grik4/Kcnn2/Rasa3/Kcnj10/Grik2/Kcnh2/Grin3a/P2rx2/Kcnn3/Chrnb4/Itpr1/Grik5/Tpcn1/Grik3/Hcn2/Itpr2/Gria3/Trpm4/Ryr3/Mcoln1/Ryr2
GO:0019207,kinase regulator activity,67,205,32.6829268292683,0.523280913084865,2.139677872962767,9.450842487355734e-4,0.023312078135477476,0.018990113910265675,3514,Ltf/Npm1/Ncapg2/Ccne1/Socs1/Hmgb1/Socs6/Pkib/Pak2/Ccne2/Dbf4/Gprc5c/Ibtk/Tpx2/Ddx3x/Taok1/Ccna2/Cep43/Ccnb1/Ccnh/Bcl10/Socs3/Incenp/Nrg1/Casp3/Cdkn2a/Wnt11/Rgcc/Etaa1/Wars/Gskip/Pik3ca/Pim1/Ccnc/Itprip/Ccnf/Cd24a/Igtp/Ccnb2/Socs5/Ccny/Cks2/Abi1/Malt1/Apc/Cish/Spry2/Socs4/Cab39/Dnajc3/Cdkn2d/Map3k7/Irgm1/Mob1a/Nos2/Csnk2b/Ccng2/Rhoh/Ccnd1/Dazap2/Ccnyl1/Mob1b/Cit/Trib1/Kat2b/Mnat1/Cks1b
GO:0019887,protein kinase regulator activity,57,174,32.758620689655174,0.5435244046377509,2.181922652811633,9.739225651577036e-4,0.023412552624995052,0.019071960839137744,3514,Ltf/Npm1/Ncapg2/Ccne1/Hmgb1/Pkib/Pak2/Ccne2/Dbf4/Gprc5c/Ibtk/Tpx2/Ddx3x/Taok1/Ccna2/Cep43/Ccnb1/Ccnh/Incenp/Nrg1/Casp3/Cdkn2a/Wnt11/Rgcc/Etaa1/Gskip/Pik3ca/Pim1/Ccnc/Itprip/Ccnf/Cd24a/Igtp/Ccnb2/Ccny/Cks2/Abi1/Apc/Spry2/Cab39/Dnajc3/Cdkn2d/Map3k7/Irgm1/Mob1a/Nos2/Csnk2b/Ccng2/Ccnd1/Dazap2/Ccnyl1/Mob1b/Cit/Trib1/Kat2b/Mnat1/Cks1b
GO:0003743,translation initiation factor activity,28,45,62.22222222222222,0.7129769984702197,2.3178611618509914,9.913423183556464e-4,0.023412552624995052,0.019071960839137744,3103,Eif4a1/Eif4e/Eif2s1/Eif2s2/Eif1ax/Eif2b5/Eif3e/Eif5/Eif1ad/Denr/Eif3m/Eif1a/Eif3c/Eif2b1/Eif3a/Eif2s3x/Eif4e2/Eif4g1/Eif3b/Eif2b3/Eif4e3/Eif3d/Dhx29/Eif2b4/Eif2a/Eif3l/Eif3i/Eif4h
GO:0042379,chemokine receptor binding,4,43,9.30232558139535,0.7900253043850064,2.570057645892143,0.0010411424473536562,0.0240764190950533,0.01961274917273664,220,Ppbp/Cxcl3/Cxcl1/Cxcl5
GO:0090079,"translation regulator activity, nucleic acid binding",40,89,44.9438202247191,0.5637733566649696,2.025831255036762,0.001485277289915488,0.03364607738379983,0.02740823183753822,3178,Dhfr/Eif4a1/Tyms/Eif4e/Etf1/Eif2s1/Eif2s2/Eif1ax/Purb/Eif2b5/Eif3e/Eif5/Eif1ad/Denr/Eif3m/Eif1a/Eif3c/Eif2b1/Shmt2/Eif3a/Eif2s3x/Eif4e2/Eif4g1/Eif3b/Gfm1/Eif2b3/Gspt1/Eif4e3/Eif3d/Dhx29/Eif2b4/Shmt1/Eif2a/Eif5a/Mtrf1/Eif3l/Eif3i/Abcf1/Eif4h/Eefsec
GO:0005149,interleukin-1 receptor binding,2,13,15.384615384615385,0.7932362624896143,1.992524413541097,0.0016453293721028822,0.036526312060683984,0.02975448275023949,286,Il1a/Il1b
GO:0003735,structural constituent of ribosome,79,159,49.685534591194966,0.5357423848128905,2.1376840595390982,0.001721174861380262,0.037460864630041,0.030515773084120647,4561,Mrpl32/Mrps22/Mrpl3/Mrpl15/Mrpl19/Rpl12/Rpl22/Mrpl41/Mrpl18/Mrps30/Rpl27a/Rpl35/Mrpl47/Rpl7l1/Rps24/Mrpl11/Mrpl13/Rpl13a/Rpl36al/Mrpl33/Rpl17/Srbd1/Rps19/Mrps34/Rps23/Rps6/Mrpl46/Rsl24d1/Mrpl20/Rpl27/Rpl39/Mrpl35/Mrpl17/Rps15a/Mrps7/Rps12/Rpl23/Rps7/Mrps18c/Rps25/Mrpl22/Rps27a/Mrps10/Mrpl1/Mrpl51/Rpl24/Rpl11/Rps3/Rpl30/Mrpl36/Mrpl43/Rpl15/Rps13/Mrpl57/Rps2/Rpl4/Rpl32/Rpl6/Mrps9/Rpl5/Mrps15/Mrpl16/Rps3a1/Rpl36a/Rps20/Rpl37rt/Rpl23a/Mrpl49/Mrpl27/Mrps2/Rpl35a/Rpl3/Rpl14/Mrps5/Rpl31/Rpsa/Mrpl30/Rpl34/Mrps18a
GO:0004869,cysteine-type endopeptidase inhibitor activity,2,39,5.128205128205128,0.8122065901634167,2.5994740162500505,0.0018127067514760223,0.03869431719496894,0.031520548573236905,34,Ltf/Xiap
GO:0017116,single-stranded DNA helicase activity,15,23,65.21739130434783,0.7741807316944662,2.2282954771730465,0.0022206455375207343,0.04650785937071726,0.03788549189136665,2090,Mcm3/Mcm4/Mcm6/Rfc3/Mcm2/Rfc4/Dscc1/Mcm7/Mcm5/Polq/Dna2/Rfc2/Dhx9/Mcm8/Rfc5
GO:0008233,peptidase activity,106,453,23.399558498896248,0.3766088269549691,1.6763182261730296,0.0023613322735551332,0.048538496734188856,0.03953965736810642,3078,Ltf/Hp/Gzmb/Cfb/Cma1/Usp1/Uchl5/Cps1/Prss12/Mmp13/Fam111a/Usp16/Psmd14/Brcc3/Uchl3/Vash2/Otud4/Tmprss4/Adam17/Erap1/Psmd13/Psma4/Capn7/Casp8/Mcpt2/F3/Usp39/Xpnpep1/Parl/Clpx/Metap1/Psmb7/Adamts14/Adam8/Mbtps2/Papln/Nup98/Mcpt1/Psmb6/Spcs3/Usp15/C2/Mmp14/Usp37/Senp5/Tank/Casp7/Ctsc/Senp1/Ermp1/Usp10/Capn2/C1rl/Blmh/Tnfaip3/Usp38/Zmpste24/Ide/Adam10/Casp3/C1s1/Otud6b/Usp14/Mindy2/Usp46/Tgm2/C1ra/Pmpca/Psmb2/Clca3a1/Plat/Cops5/Capns1/Mmp20/Pdia3/Ctla2a/Hmces/Nln/Cpa3/Prss22/Yme1l1/Tpp2/Usp47/Usp7/Yod1/Adamts12/Sppl2a/Tpsb2/Plau/Metap2/Psmb8/Zc3h12a/Usp8/Senp2/Malt1/Rnpep/Proz/Psmb9/Mme/Ncstn/Mmp3/Klk8/Capn8/Sec11c/Senp6/Usp45
GO:0030594,neurotransmitter receptor activity,32,45,71.11111111111111,-0.5461313801456608,-1.8937218079247429,0.00245214098483059,0.04948866351203555,0.0403136670998943,6538,Chrnb2/Chrm4/Gabrb3/Grin1/Chrm2/Chrna7/Htr3b/Htr2b/Hrh1/Htr3a/Gabra3/Chrna3/Adrb1/Grik1/Htr4/Gria2/Glrb/Gabrd/Grik4/Grid1/Gabrg3/Chrm1/Grik2/Chrm3/Grin3a/Chrnb4/Adora1/Grik5/Grik3/Gria3/Gabbr1/Grid2
